what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1318904748489
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1318904748489
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1318904748489
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1318904748490
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1318904748490
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1318904748490
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1318904748491
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1318904748491
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1318904748491
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1318904748491
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1318904748492
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1318904748492
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1318904748492
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1318904748492
os,sysinfo,,,"win32",1318904748494
arch,sysinfo,,,"x86_64",1318904748494
ws,sysinfo,,,"win32",1318904748494
locale,sysinfo,,,"en_US",1318904748494
processors,sysinfo,,,"4",1318904748494
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1318904748494
java.runtime.version,sysinfo,,,"1.7.0-b147",1318904748494
java.specification.name,sysinfo,,,"Java Platform API Specification",1318904748494
java.specification.vendor,sysinfo,,,"Oracle Corporation",1318904748494
java.specification.version,sysinfo,,,"1.7",1318904748494
java.vendor,sysinfo,,,"Oracle Corporation",1318904748494
java.version,sysinfo,,,"1.7.0",1318904748494
java.vm.info,sysinfo,,,"mixed mode",1318904748494
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1318904748494
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1318904748494
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1318904748494
java.vm.specification.version,sysinfo,,,"1.7",1318904748494
java.vm.vendor,sysinfo,,,"Oracle Corporation",1318904748494
java.vm.version,sysinfo,,,"21.0-b17",1318904748494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904749721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904756911
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904757720
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1318904757941
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1318904757947
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1318904757948
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1318904757949
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1318904757973
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1318904757974
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1318904758014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904761115
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1318904762333
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1318904762512
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1318904762533
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1318904762588
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1318904762613
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1318904762613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904762666
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1318904762705
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1318904762708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318904762708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904764721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904774430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1318904774435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1318904774435
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1318904774678
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1318904774693
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904779059
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904779089
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1318904779106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904786724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904786829
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904786886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904789158
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904792061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904798803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904817671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904819586
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1318904824119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904824140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1318904824145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1318904824145
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904829306
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904829329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904833055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904833138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904833163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904834115
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904836467
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1318904837319
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1318904837319
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904839452
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904839477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904842035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904842106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904842124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904843199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904853183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904853266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904853281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904856293
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904858813
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904861759
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904861782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904863996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904864096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904864115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904864966
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904865814
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904871988
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904872011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904875796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904875914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904875928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904876876
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904878215
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904881618
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904881637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904884261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904884371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904884385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904886241
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904894280
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904895059
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904895076
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1318904896857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904897829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904897937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904897957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904900144
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1318904900157
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1318904900159
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904903194
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904903322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904906979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904907083
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904907153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904908550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904910734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904910828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904910847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904912116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904917607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904918879
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904918943
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904918944
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904918954
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904918961
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904918968
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904918974
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904918981
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904918986
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904918992
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904923274
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904923286
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904931604
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904943040
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904943068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1318904945203
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904949389
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904949389
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904950101
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904950770
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904950794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1318904951491
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904951530
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904951530
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904956172
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904956172
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904959477
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904959489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904966509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904966570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904969899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904971795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904971808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318904972824
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904982683
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904988140
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904988157
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904991602
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318904991602
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318904994129
